score_nid,nid,advanced_profile,core_id,title,path,region,country,city,logo,overall_score,rank_display,rank,stars,dagger,redact,scores
3920103,297102,0,726,University of Luxembourg,/universities/university-luxembourg,Europe,Luxembourg,Luxembourg,https://www.topuniversities.com/sites/default/files/university-of-luxembourg_592560cf2aeae70239af4d59_small.jpg,29.1,381,382,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '601+', 'score': '9.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '4.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '152', 'score': '77.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '447', 'score': '28.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '14', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '24', 'score': '100'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '557', 'score': '18.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '323', 'score': '25.6'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': 'n/a', 'score': 'n/a'}]"
3920104,294879,0,381,Mahidol University,/universities/mahidol-university,Asia,Thailand,Nakhon Pathom,https://www.topuniversities.com/sites/default/files/mahidol-university_381_small.jpg,29,=382,383,5,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '200', 'score': '42.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '322', 'score': '30.3'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '147', 'score': '77.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '4.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '5.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '666', 'score': '10.3'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '11'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=471', 'score': '27.6'}]"
3920105,309623,0,26928,Université de Montpellier,/universities/universite-de-montpellier,Europe,France,Montpellier,https://www.topuniversities.com/sites/default/files/universit-de-montpellier_592560e69988f300e2321d99_small.jpg,29,=382,384,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '461', 'score': '19.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '3.4'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '8.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '224', 'score': '57.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '550', 'score': '23.9'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '398', 'score': '32.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '9', 'score': '99.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '10.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=370', 'score': '38.7'}]"
3920106,297009,0,882,Nankai University,/universities/nankai-university,Asia,China (Mainland),Tianjin,https://www.topuniversities.com/sites/default/files/nankai-university_882_small.jpg,28.6,=384,385,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '414', 'score': '21.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '8.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '526', 'score': '29.5'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '132', 'score': '73.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '11.2'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '3.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '8.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '440', 'score': '18.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=521', 'score': '22.5'}]"
3920107,294839,0,421,University of Münster,/universities/university-munster,Europe,Germany,Munster,https://www.topuniversities.com/sites/default/files/231027093236am438692Logo-UniMuenster-200PixelBreite-RGB-48x48.jpg,28.6,=384,386,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '278', 'score': '31.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '389', 'score': '24.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '271', 'score': '55.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '688', 'score': '12.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '489', 'score': '30.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '4.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '252', 'score': '59.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '314', 'score': '26.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=471', 'score': '27.6'}]"
3920108,294268,0,255,University of Hawaiʻi at Mānoa,/universities/university-hawaii-manoa,North America,United States,Honolulu,https://www.topuniversities.com/sites/default/files/university-of-hawaii-at-maoa_255_small.jpg,28.4,386,387,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '543', 'score': '16.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '8.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '429', 'score': '36.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '279', 'score': '48.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '345', 'score': '53'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '664', 'score': '12.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '293', 'score': '53.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '10.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=320', 'score': '47.5'}]"
3920109,294791,0,1880,Aix-Marseille University,/universities/aix-marseille-university,Europe,France,Marseille,https://www.topuniversities.com/sites/default/files/aix-marseille-university_592560cf2aeae70239af51e1_small.jpg,28.3,=387,388,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '241', 'score': '36.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '4.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '8.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '468', 'score': '26.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '609', 'score': '18.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '549', 'score': '19.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '13', 'score': '99.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '11.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=228', 'score': '64.5'}]"
3920110,293625,0,14128,Belarusian State University,/universities/belarusian-state-university,Europe,Belarus,Minsk,https://www.topuniversities.com/sites/default/files/belarusian-state-university_14128_small.jpg,28.3,=387,389,,False,True,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '327', 'score': '26.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '219', 'score': '42.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '61', 'score': '95.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '1.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '4.1'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '294', 'score': '49.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '3.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '341', 'score': '24.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '701+', 'score': '1.4'}]"
3920111,294518,1,139,Concordia University,/universities/concordia-university,North America,Canada,Montreal,https://www.topuniversities.com/sites/default/files/concordia-university_592560cf2aeae70239af4b0e_small.jpg,28.3,=387,390,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '580', 'score': '15'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '544', 'score': '15.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '504', 'score': '23.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '227', 'score': '80.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '122', 'score': '89.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '373', 'score': '40.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '254', 'score': '30.2'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=97', 'score': '88.8'}]"
3920112,297271,1,590,National Taiwan University of Science and Technology (Taiwan Tech),/universities/national-taiwan-university-science-technology-taiwan-tech,Asia,Taiwan,Taipei City,https://www.topuniversities.com/sites/default/files/national-taiwan-university-of-science-and-technology-taiwan-tech_590_small.jpg,28.3,=387,391,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '321', 'score': '27.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '256', 'score': '37.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '360', 'score': '43.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '463', 'score': '27'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '622', 'score': '17.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '410', 'score': '31.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '1.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '451', 'score': '18.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=481', 'score': '26.6'}]"
3920113,295818,0,22212,Universiti Brunei Darussalam (UBD),/universities/universiti-brunei-darussalam-ubd,Asia,Brunei,Bandar Seri Begawan,https://www.topuniversities.com/sites/default/files/universiti-brunei-darussalam-ubd_22212_small.jpg,28.3,=387,392,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '420', 'score': '21'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '5.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '54', 'score': '96.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '8.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '47', 'score': '100'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '231', 'score': '65.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '2.3'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '296', 'score': '27.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '701+', 'score': '4'}]"
3920114,293278,0,2461,Institut National des Sciences Appliquées de Lyon (INSA),/universities/institut-national-des-sciences-appliquees-de-lyon-insa,Europe,France,Lyon,https://www.topuniversities.com/sites/default/files/institut-national-des-sciences-appliques-de-lyon-insa_2461_small.jpg,28.2,=392,393,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '601+', 'score': '7.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '331', 'score': '29.4'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '425', 'score': '37.1'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '258', 'score': '50.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '492', 'score': '29.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '213', 'score': '69.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '553', 'score': '18.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '674', 'score': '12.8'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=540', 'score': '20.5'}]"
3920115,297000,0,887,South China University of Technology,/universities/south-china-university-technology,Asia,China (Mainland),Guangzhou,https://www.topuniversities.com/sites/default/files/south-china-university-of-technology_887_small.jpg,28.2,=392,394,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '601+', 'score': '12.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '4.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '694', 'score': '19'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '50', 'score': '95.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '10.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '4.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '674', 'score': '9.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '380', 'score': '21.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=667', 'score': '10.2'}]"
3920116,297261,0,600,Technion - Israel Institute of Technology,/universities/technion-israel-institute-technology,Asia,Israel,Haifa,https://www.topuniversities.com/sites/default/files/technion-israel-institute-of-technology_600_small.jpg,28.2,=392,395,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '345', 'score': '25.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '347', 'score': '27.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '358', 'score': '43.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '479', 'score': '25.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '296', 'score': '64.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '4.6'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '628', 'score': '12.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '250', 'score': '30.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=485', 'score': '26.1'}]"
3920117,296994,0,891,Xiamen University,/universities/xiamen-university,Asia,China (Mainland),Xiamen,https://www.topuniversities.com/sites/default/files/xiamen-university_891_small.jpg,28.2,=392,396,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '340', 'score': '25.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '11.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '664', 'score': '20'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '170', 'score': '65.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '5.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '3.4'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '494', 'score': '25.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '387', 'score': '21.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=579', 'score': '17.1'}]"
3920118,294327,0,229,Justus-Liebig-University Giessen,/universities/justus-liebig-university-giessen,Europe,Germany,Giessen,https://www.topuniversities.com/sites/default/files/justus-liebig-university-giessen_592560cf2aeae70239af4b68_small.jpg,28.1,=396,397,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '601+', 'score': '13.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '6.1'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '1.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '92', 'score': '85.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '12.1'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '561', 'score': '18.9'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '221', 'score': '63.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '9.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '655', 'score': '11.1'}]"
3920119,294158,0,313,Kazan (Volga region) Federal University,/universities/kazan-volga-region-federal-university,Europe,Russia,Kazan,https://www.topuniversities.com/sites/default/files/kazan-volga-region-federal-university_313_small.jpg,28.1,=396,398,,False,True,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '387', 'score': '22.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '7.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '68', 'score': '93.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '2.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '10.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '82', 'score': '96.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '234', 'score': '61.7'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '11.2'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=497', 'score': '24.4'}]"
3920120,297276,0,583,"Stony Brook University, State University of New York",/universities/stony-brook-university-state-university-new-york,North America,United States,Stony Brook,https://www.topuniversities.com/sites/default/files/stony-brook-university-state-university-of-new-york_592560cf2aeae70239af4ccb_small.jpg,28.1,=396,399,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '473', 'score': '18.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '7.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '517', 'score': '30.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '424', 'score': '31.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '376', 'score': '45.2'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '285', 'score': '51'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '424', 'score': '34.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '449', 'score': '18.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=97', 'score': '88.8'}]"
3920121,295115,0,2152,HSE University,/universities/hse-university,Europe,Russia,Moscow,https://www.topuniversities.com/sites/default/files/220303011024pm152717HSE-logo-48x48.jpg,28,399,400,,False,True,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '318', 'score': '27.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '308', 'score': '31.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '82', 'score': '90.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '1.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '6.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '597', 'score': '16.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '191', 'score': '71.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '639', 'score': '13.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '701+', 'score': '5.1'}]"
3920122,294222,0,294,Iowa State University,/universities/iowa-state-university,North America,United States,Ames,https://www.topuniversities.com/sites/default/files/iowa-state-university_294_small.jpg,27.9,=400,401,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '440', 'score': '20'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '597', 'score': '13.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '8.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '217', 'score': '58.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '4.6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '690', 'score': '11.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '307', 'score': '50.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '300', 'score': '27.2'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=295', 'score': '51.8'}]"
3920123,297103,0,725,Masaryk University,/universities/masaryk-university,Europe,Czechia,Brno,https://www.topuniversities.com/sites/default/files/masaryk-university_592560cf2aeae70239af4d5a_small.jpg,27.9,=400,402,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '371', 'score': '23.2'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '305', 'score': '32.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '10.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '628', 'score': '15.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '481', 'score': '31'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '215', 'score': '68.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '276', 'score': '56.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '575', 'score': '14.6'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=207', 'score': '69.9'}]"
3920124,294754,0,460,Universidade Nova de Lisboa,/universities/universidade-nova-de-lisboa,Europe,Portugal,Lisbon,https://www.topuniversities.com/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,27.9,=400,403,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '313', 'score': '28'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '452', 'score': '20.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '679', 'score': '19.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '498', 'score': '24.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '548', 'score': '24'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '309', 'score': '47'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '224', 'score': '63.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '444', 'score': '18.8'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=362', 'score': '40.2'}]"
3920125,294309,0,235,University of Granada,/universities/university-granada,Europe,Spain,Granada,https://www.topuniversities.com/sites/default/files/university-of-granada_235_small.jpg,27.8,403,404,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '192', 'score': '44'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '9.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '5.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '509', 'score': '23.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '3.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '598', 'score': '16.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '34', 'score': '96.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '5.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=391', 'score': '36.1'}]"
3920126,294206,0,296,Istanbul Technical University,/universities/istanbul-technical-university,Asia,Turkey,Maslak-Istanbul,https://www.topuniversities.com/sites/default/files/istanbul-technical-university_296_small.jpg,27.6,=404,405,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '357', 'score': '24.2'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '131', 'score': '60.4'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '12.1'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '674', 'score': '13.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '7.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '569', 'score': '18.3'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '398', 'score': '37.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '365', 'score': '23'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=232', 'score': '63.1'}]"
3920127,294568,0,88,"University of California, Riverside",/universities/university-california-riverside,North America,United States,Riverside,https://www.topuniversities.com/sites/default/files/230328051801pm377649UCR-200x200-48x48.jpg,27.6,=404,406,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '505', 'score': '17.5'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '601+', 'score': '7'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '6.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '207', 'score': '59.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '307', 'score': '63'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '9.1'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '346', 'score': '45.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '701+', 'score': '10'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=327', 'score': '46.6'}]"
